Unnamed: 0,date,lat,lon,chla_mean,chla_uncertainty,lake_surface_water_temperature,lswt_quality_level,lswt_uncertainty,turbidity_mean,turbidity_uncertainty,r
3943247,2018-09-01,51.88749999999999,105.04583333333332,14.103895,54.153606,288.25998,1.0,0.3,1.6733952,61.74864,2.7885517141040266
3943248,2018-09-01,51.88749999999999,105.05416666666666,1.3637508,56.3449,287.91998,4.0,0.162,1.3681757,59.34357,2.2460242552383254
3943126,2018-09-01,51.87916666666666,105.1125,1.7587794,55.025257,288.19998,4.0,0.446,0.93079436,61.97296,1.9069483325253784
3943249,2018-09-01,51.88749999999999,105.0625,1.1511381,56.603195,287.96,4.0,0.26900002,1.2659776,59.40569,1.7226487270969955
3943251,2018-09-01,51.88749999999999,105.07916666666668,14.3830595,56.89291,288.03998,4.0,0.446,1.3018596,63.63658,0.8810075299171373
3943256,2018-09-01,51.88749999999999,105.12083333333334,1.2998435,56.29855,288.5,4.0,0.25800002,0.9784599,58.783566,2.597667897539244
3943255,2018-09-01,51.88749999999999,105.1125,0.8929087,56.899643,288.15,4.0,0.215,1.128629,59.303917,2.0603297841787254
3943254,2018-09-01,51.88749999999999,105.10416666666669,1.6470866,55.839455,287.9,4.0,0.26900002,1.0858297,61.948494,1.5480079239708575
3943253,2018-09-01,51.88749999999999,105.09583333333332,0.94632363,56.40182,287.77,4.0,0.26900002,1.2489738,59.46316,1.096351982442168
3943252,2018-09-01,51.88749999999999,105.0875,0.74857265,58.15158,288.06,4.0,0.446,1.2875762,59.766872,0.8135946444120977
3943250,2018-09-01,51.88749999999999,105.07083333333334,0.7600244,57.451748,287.72998,4.0,0.26900002,0.99531657,59.791283,1.2428603038861428
3942707,2018-09-01,51.85416666666666,105.0875,1.5978354,54.45794,288.27,4.0,0.44500002,0.51625514,60.555157,2.920423460703847
3942706,2018-09-01,51.85416666666666,105.07916666666668,1.3903943,56.167473,288.25,4.0,0.44500002,0.59675837,58.203243,2.939931277990366
4360304,2018-09-16,51.87083333333334,105.04583333333332,0.9389027,56.214138,274.47998,1.0,0.29200003,1.4057937,60.357708,2.877079483162866
4360305,2018-09-16,51.87083333333334,105.05416666666666,1.0392656,56.82091,274.47998,1.0,0.29200003,1.4441164,59.436268,2.3548201433933733
4360307,2018-09-16,51.87083333333334,105.07083333333334,1.2601056,56.101723,275.11,1.0,0.29000002,1.277464,59.132523,1.429670240999927
4360308,2018-09-16,51.87083333333334,105.07916666666668,0.7760738,57.040646,275.11,1.0,0.29000002,0.9747693,59.237892,1.1292229978203898
4360309,2018-09-16,51.87083333333334,105.0875,0.9028194,56.549835,275.72,1.0,0.28800002,1.2211359,59.384308,1.0774340813563477
4360310,2018-09-16,51.87083333333334,105.09583333333332,0.5572054,57.74569,275.72,1.0,0.28800002,0.92462546,59.737904,1.3042683244175814
4360311,2018-09-16,51.87083333333334,105.10416666666669,0.9701257,55.805233,276.16,1.0,0.286,0.98242354,59.599125,1.7017342797797221
4360312,2018-09-16,51.87083333333334,105.1125,0.72350895,57.293938,276.16,1.0,0.286,1.1389076,59.478214,2.178351503936837
4360313,2018-09-16,51.87083333333334,105.12083333333334,0.61203164,57.861446,277.1,1.0,0.367,1.0175779,59.53666,2.692408398639392
4360306,2018-09-16,51.87083333333334,105.0625,1.2025887,55.727646,275.11,1.0,0.29000002,1.2353086,59.630386,1.8620691306143276
4360190,2018-09-16,51.86250000000001,105.1125,1.0541501,56.045692,277.86,1.0,0.367,1.0712162,59.125374,2.751590233832054
4360184,2018-09-16,51.86250000000001,105.0625,1.2450767,55.91706,275.59,1.0,0.291,1.3821037,59.560143,2.5086048297757206
4360185,2018-09-16,51.86250000000001,105.07083333333334,1.0951531,55.759724,275.59,1.0,0.291,1.3110586,60.23755,2.2066920943562907
4360186,2018-09-16,51.86250000000001,105.07916666666668,0.80475,56.67334,275.59,1.0,0.291,1.050939,59.418617,2.0249778073760956
4360187,2018-09-16,51.86250000000001,105.0875,0.8391106,56.946217,276.97,1.0,0.289,1.1323435,59.512943,1.9965554250389816
4360188,2018-09-16,51.86250000000001,105.09583333333332,0.7555439,57.44578,276.97,1.0,0.289,0.89590174,59.33027,2.1275773394752067
4360189,2018-09-16,51.86250000000001,105.10416666666669,0.7067699,57.4403,277.71,1.0,0.36800003,0.74780536,59.128593,2.391984620329116
4360659,2018-09-16,51.89583333333334,105.10416666666669,1.1444777,57.1406,,,,1.7866145,63.87908,2.173119502305211
4360660,2018-09-16,51.89583333333334,105.1125,2.884818,58.83704,,,,13.536462,66.79312,2.563344671453684
4360428,2018-09-16,51.87916666666666,105.0625,1.3061506,55.608727,,,,1.2269262,59.465607,1.5358303711188859
4360429,2018-09-16,51.87916666666666,105.07083333333334,0.7388126,56.974884,,,,1.1357878,59.270557,0.9673128983050722
4360430,2018-09-16,51.87916666666666,105.07916666666668,0.7000159,56.88047,,,,1.1784823,59.7072,0.4086860587389418
4360431,2018-09-16,51.87916666666666,105.0875,0.8483952,56.53774,,,,1.3145692,59.573578,0.229706536814808
4360432,2018-09-16,51.87916666666666,105.10416666666669,0.8603361,56.920174,,,,1.0114696,59.10888,1.3369663154216063
4360433,2018-09-16,51.87916666666666,105.1125,0.9607405,56.664696,,,,0.96298563,58.849434,1.9069483325253784
4360434,2018-09-16,51.87916666666666,105.12083333333334,1.1486245,55.930252,,,,1.2191706,59.399036,2.4778691771195382
4360547,2018-09-16,51.88749999999999,105.07916666666668,0.72522414,57.197647,,,,1.4826989,59.56185,0.8810075299171373
4360548,2018-09-16,51.88749999999999,105.09583333333332,1.3094347,56.304565,,,,1.3580523,62.812935,1.096351982442168
4360549,2018-09-16,51.88749999999999,105.10416666666669,1.1545614,55.81176,,,,1.2430882,59.418648,1.5480079239708575
4360550,2018-09-16,51.88749999999999,105.1125,0.76207966,56.716595,,,,1.330821,60.30366,2.0603297841787254
4360551,2018-09-16,51.88749999999999,105.12083333333334,0.8479453,56.366325,,,,1.2659519,59.745792,2.597667897539244
4360054,2018-09-16,51.85416666666666,105.07916666666668,4.7051373,56.58357,277.75,1.0,0.28800002,1.13948,63.05208,2.939931277990366
4360055,2018-09-16,51.85416666666666,105.0875,1.0651771,56.061543,277.75,1.0,0.28800002,0.92019707,59.079403,2.920423460703847
4385390,2018-09-17,51.87083333333334,105.07916666666668,1.3674461,55.549145,283.5,5.0,0.41300002,0.8167642,58.02771,1.1292229978203898
4385394,2018-09-17,51.87083333333334,105.1125,2.0792794,55.410038,283.94998,5.0,0.483,0.5201635,57.89757,2.178351503936837
4385393,2018-09-17,51.87083333333334,105.10416666666669,2.6214113,54.26048,283.91,5.0,0.476,0.5953226,60.209633,1.7017342797797221
4385392,2018-09-17,51.87083333333334,105.09583333333332,1.5219283,55.38441,283.41998,5.0,0.40800002,0.61610574,61.19127,1.3042683244175814
4385391,2018-09-17,51.87083333333334,105.0875,2.784686,55.12877,283.41998,5.0,0.40800002,0.8836581,61.1858,1.0774340813563477
4385520,2018-09-17,51.87916666666666,105.0875,0.65633506,57.73776,283.75,5.0,0.335,0.56748927,59.026173,0.229706536814808
4385388,2018-09-17,51.87083333333334,105.0625,2.2730672,54.731518,283.63998,5.0,0.354,0.5121161,60.816353,1.8620691306143276
4385387,2018-09-17,51.87083333333334,105.05416666666666,1.658391,55.372837,283.91,5.0,0.48800004,0.7070059,61.261456,2.3548201433933733
4385386,2018-09-17,51.87083333333334,105.04583333333332,1.7954324,54.47153,284.11,5.0,0.41500002,0.7363506,60.606297,2.877079483162866
4385389,2018-09-17,51.87083333333334,105.07083333333334,3.1728861,54.217922,283.63998,5.0,0.41200003,0.7099346,60.48042,1.429670240999927
4385517,2018-09-17,51.87916666666666,105.0625,1.0729517,57.487106,283.59,5.0,0.411,0.8067183,58.97404,1.5358303711188859
4385519,2018-09-17,51.87916666666666,105.07916666666668,1.208844,56.06747,283.53,5.0,0.411,0.71248096,58.39059,0.4086860587389418
4385518,2018-09-17,51.87916666666666,105.07083333333334,1.0400022,56.200302,283.69998,5.0,0.35200003,0.78098035,58.47031,0.9673128983050722
4385516,2018-09-17,51.87916666666666,105.05416666666666,1.1705403,56.04766,283.83,5.0,0.411,0.73362786,58.534496,2.106244604229774
4385515,2018-09-17,51.87916666666666,105.04583333333332,1.7799248,56.51571,283.83,5.0,0.41300002,1.0065093,58.63261,2.677343539409844
4385255,2018-09-17,51.86250000000001,105.0625,1.496704,55.86588,283.69,5.0,0.48600003,0.43990543,57.99663,2.5086048297757206
4385254,2018-09-17,51.86250000000001,105.05416666666666,1.0428718,56.783546,283.78,5.0,0.439,0.6217983,58.62433,2.8933302057956727
4385256,2018-09-17,51.86250000000001,105.07083333333334,1.4230103,55.77273,283.72,5.0,0.485,0.7202588,58.03362,2.2066920943562907
4385521,2018-09-17,51.87916666666666,105.09583333333332,2.0376,55.076385,283.75998,5.0,0.335,0.7834133,60.960205,0.7700108051605333
4385257,2018-09-17,51.86250000000001,105.07916666666668,3.0309803,54.52744,283.72,5.0,0.485,0.6201194,60.37244,2.0249778073760956
4385258,2018-09-17,51.86250000000001,105.0875,1.2889041,55.77111,283.4,5.0,0.40800002,0.6999202,58.340347,1.9965554250389816
4385259,2018-09-17,51.86250000000001,105.09583333333332,1.6132334,55.324997,283.75998,5.0,0.48000002,0.70012873,61.155933,2.1275773394752067
4385261,2018-09-17,51.86250000000001,105.1125,2.2185867,56.040966,284.0,5.0,0.476,0.57565624,58.48162,2.751590233832054
4385260,2018-09-17,51.86250000000001,105.10416666666669,2.06879,54.26333,283.9,5.0,0.47700003,0.5348626,59.985096,2.391984620329116
4385522,2018-09-17,51.87916666666666,105.10416666666669,1.2123761,56.16079,283.88998,5.0,0.33100003,0.94636357,58.82376,1.3369663154216063
4385524,2018-09-17,51.87916666666666,105.12083333333334,2.0241563,54.998165,283.71,5.0,0.41300002,0.57803243,60.905704,2.4778691771195382
4385773,2018-09-17,51.89583333333334,105.09583333333332,2.0213323,55.72223,,,,2.0859025,59.986034,1.8783846651072205
4385772,2018-09-17,51.89583333333334,105.0875,1.5236088,56.08678,283.77,5.0,0.41700003,1.3130939,58.851303,1.7286924702671107
4385644,2018-09-17,51.88749999999999,105.05416666666666,1.2432853,57.867832,284.18,5.0,0.35300002,1.3284847,59.697105,2.2460242552383254
4385523,2018-09-17,51.87916666666666,105.1125,1.4308196,56.214825,283.71,5.0,0.41300002,0.6630414,58.276764,1.9069483325253784
4385645,2018-09-17,51.88749999999999,105.0625,1.3040692,56.62456,283.22,5.0,0.21100001,1.0158007,58.93258,1.7226487270969955
4385647,2018-09-17,51.88749999999999,105.07916666666668,1.4694213,55.689342,283.8,5.0,0.35900003,0.9965428,58.427597,0.8810075299171373
4385652,2018-09-17,51.88749999999999,105.12083333333334,1.8469225,55.477352,283.66998,5.0,0.21200001,0.96959054,61.462135,2.597667897539244
4385651,2018-09-17,51.88749999999999,105.1125,1.2346449,55.664806,283.85,4.0,0.48700002,0.8404449,58.509064,2.0603297841787254
4385650,2018-09-17,51.88749999999999,105.10416666666669,1.030317,57.251358,283.69998,5.0,0.259,1.1489522,59.275467,1.5480079239708575
4385649,2018-09-17,51.88749999999999,105.09583333333332,1.2298174,56.281464,283.61,5.0,0.335,0.90386015,58.50419,1.096351982442168
4385648,2018-09-17,51.88749999999999,105.0875,1.4405446,55.962234,283.69998,5.0,0.259,0.7564875,58.414288,0.8135946444120977
4385646,2018-09-17,51.88749999999999,105.07083333333334,0.9794951,57.483814,283.58,5.0,0.416,0.9360091,59.24431,1.2428603038861428
4385395,2018-09-17,51.87083333333334,105.12083333333334,2.1236467,53.98967,283.75,5.0,0.35500002,0.5485637,60.25904,2.692408398639392
4385112,2018-09-17,51.85416666666666,105.0875,1.3228585,55.452675,283.72998,5.0,0.407,0.4137991,57.769276,2.920423460703847
4385111,2018-09-17,51.85416666666666,105.07916666666668,0.8974714,57.148224,283.86,5.0,0.48100004,0.6097651,58.746593,2.939931277990366
4468898,2018-09-22,51.87083333333334,105.12083333333334,7.7462234,53.171497,282.88,5.0,0.97700006,0.7247748,60.31725,2.692408398639392
4468897,2018-09-22,51.87083333333334,105.1125,4.541887,53.497337,283.03998,5.0,0.545,0.6100463,59.52372,2.178351503936837
4468896,2018-09-22,51.87083333333334,105.10416666666669,1.8053219,54.42871,283.03998,5.0,0.54700005,0.61539775,60.41136,1.7017342797797221
4468895,2018-09-22,51.87083333333334,105.09583333333332,10.967802,53.546528,282.94998,5.0,0.551,0.6363839,61.062443,1.3042683244175814
4468891,2018-09-22,51.87083333333334,105.0625,3.8128164,54.459705,283.09,5.0,0.254,0.7973775,61.337063,1.8620691306143276
4468893,2018-09-22,51.87083333333334,105.07916666666668,3.4015286,53.859776,283.02,5.0,0.36600003,0.72530216,62.85842,1.1292229978203898
4468892,2018-09-22,51.87083333333334,105.07083333333334,7.437323,53.887146,282.86,5.0,0.36600003,0.73046476,61.79265,1.429670240999927
4468890,2018-09-22,51.87083333333334,105.05416666666666,2.1859624,54.430138,283.08,5.0,0.47900003,0.7046928,60.660496,2.3548201433933733
4468889,2018-09-22,51.87083333333334,105.04583333333332,4.255413,53.51215,283.16,5.0,0.47900003,0.74065256,60.035583,2.877079483162866
4468894,2018-09-22,51.87083333333334,105.0875,4.3968496,52.708504,282.91,5.0,0.721,0.65529585,59.78714,1.0774340813563477
4469025,2018-09-22,51.87916666666666,105.0875,3.9108107,54.68499,283.4,5.0,0.256,0.65099627,61.273476,0.229706536814808
4469024,2018-09-22,51.87916666666666,105.07916666666668,3.2228956,53.782906,283.24,5.0,0.254,0.6454726,61.664062,0.4086860587389418
4469023,2018-09-22,51.87916666666666,105.07083333333334,4.298484,52.6316,283.02,5.0,0.36800003,0.8246471,59.992294,0.9673128983050722
4469022,2018-09-22,51.87916666666666,105.0625,3.1857028,55.35213,283.24,5.0,0.254,0.92989725,64.08707,1.5358303711188859
4469021,2018-09-22,51.87916666666666,105.05416666666666,4.83474,54.311512,283.15,5.0,0.47800002,1.0141193,61.121098,2.106244604229774
4469020,2018-09-22,51.87916666666666,105.04583333333332,8.244609,54.507362,283.15,5.0,0.47800002,0.7250917,61.116577,2.677343539409844
4468756,2018-09-22,51.86250000000001,105.07083333333334,4.1526713,52.17353,282.94,5.0,0.254,0.4177431,61.03148,2.2066920943562907
4468755,2018-09-22,51.86250000000001,105.0625,1.5309107,55.06573,282.94,5.0,0.254,0.56888765,61.79081,2.5086048297757206
4468754,2018-09-22,51.86250000000001,105.05416666666666,2.443218,54.772377,282.63998,5.0,0.25500003,0.58465666,61.162914,2.8933302057956727
4468757,2018-09-22,51.86250000000001,105.07916666666668,5.810974,54.57478,282.78,5.0,0.252,0.65743315,60.99444,2.0249778073760956
4469026,2018-09-22,51.87916666666666,105.09583333333332,3.937804,52.664284,283.13998,5.0,0.36600003,0.6143948,59.12415,0.7700108051605333
4468758,2018-09-22,51.86250000000001,105.0875,2.51503,53.838486,282.74,5.0,0.47400004,0.5445247,60.56657,1.9965554250389816
4468759,2018-09-22,51.86250000000001,105.09583333333332,3.1690097,54.720463,282.71,5.0,0.55300003,0.30955678,62.72532,2.1275773394752067
4468760,2018-09-22,51.86250000000001,105.10416666666669,0.70626557,58.653824,282.65,5.0,0.54800004,0.33920678,59.760895,2.391984620329116
4468761,2018-09-22,51.86250000000001,105.1125,1.446905,57.5871,282.6,5.0,0.54700005,0.53972226,59.62125,2.751590233832054
4469027,2018-09-22,51.87916666666666,105.10416666666669,5.7216506,53.79581,283.16,5.0,0.60200006,0.9452853,60.79968,1.3369663154216063
4469281,2018-09-22,51.89583333333334,105.10416666666669,1.7206986,55.861824,283.38,5.0,0.254,1.0990106,62.338146,2.173119502305211
4469029,2018-09-22,51.87916666666666,105.12083333333334,3.9586859,53.773968,283.05,5.0,0.99700004,0.7350697,60.13641,2.4778691771195382
4469282,2018-09-22,51.89583333333334,105.1125,2.804482,55.056774,283.25998,5.0,0.47700003,1.1118343,62.315845,2.563344671453684
4469280,2018-09-22,51.89583333333334,105.09583333333332,17.129393,54.670185,283.13998,5.0,0.372,1.1306568,61.25632,1.8783846651072205
4469279,2018-09-22,51.89583333333334,105.0875,16.03017,53.3663,282.99,5.0,0.372,0.9913409,60.983143,1.7286924702671107
4469278,2018-09-22,51.89583333333334,105.07916666666668,3.1478941,54.991158,283.13998,5.0,0.37100002,1.1846864,62.950523,1.7614183200773375
4469149,2018-09-22,51.88749999999999,105.04583333333332,19.132376,54.65797,282.78998,4.0,0.266,1.1412773,61.90525,2.7885517141040266
4469150,2018-09-22,51.88749999999999,105.05416666666666,9.19888,54.56109,283.19998,5.0,0.36800003,1.0616518,61.978485,2.2460242552383254
4469028,2018-09-22,51.87916666666666,105.1125,1.6796722,55.465153,283.07,5.0,1.001,0.60199064,61.39172,1.9069483325253784
4469151,2018-09-22,51.88749999999999,105.0625,2.8012147,54.614662,283.09,5.0,0.254,1.03653,61.59802,1.7226487270969955
4469153,2018-09-22,51.88749999999999,105.07916666666668,6.0389767,53.88667,283.22998,5.0,0.256,0.89735293,60.51269,0.8810075299171373
4469158,2018-09-22,51.88749999999999,105.12083333333334,1.7257208,55.81265,283.16998,5.0,1.0,0.70679784,58.193275,2.597667897539244
4469157,2018-09-22,51.88749999999999,105.1125,4.733805,53.8211,283.16,5.0,0.9990001,0.6771297,60.90052,2.0603297841787254
4469156,2018-09-22,51.88749999999999,105.10416666666669,5.461541,53.818474,283.13,5.0,0.72900003,0.66964144,60.356415,1.5480079239708575
4469155,2018-09-22,51.88749999999999,105.09583333333332,3.0907404,55.533447,283.13,5.0,0.731,0.9831378,62.142445,1.096351982442168
4469154,2018-09-22,51.88749999999999,105.0875,3.7103398,54.309338,283.28998,5.0,0.37100002,0.89642394,60.990685,0.8135946444120977
4469152,2018-09-22,51.88749999999999,105.07083333333334,11.774354,55.800793,282.94998,5.0,0.36800003,1.009864,62.218716,1.2428603038861428
4468607,2018-09-22,51.85416666666666,105.0875,2.0654788,54.43689,282.33,5.0,0.25300002,0.61565953,60.51428,2.920423460703847
4468606,2018-09-22,51.85416666666666,105.07916666666668,2.952835,52.973476,282.47998,5.0,0.25300002,0.44323105,60.18517,2.939931277990366
4579415,2018-09-24,51.85416666666666,105.0875,0.8721818,57.705963,277.83,1.0,0.20500001,0.9975955,64.79729,2.920423460703847
4579497,2018-09-24,51.86250000000001,105.0625,1.0147228,56.020424,278.0,1.0,0.20600002,1.6613797,60.308758,2.5086048297757206
4579498,2018-09-24,51.86250000000001,105.07083333333334,1.0539378,55.740856,278.0,1.0,0.20600002,1.4843,60.90379,2.2066920943562907
4579414,2018-09-24,51.85416666666666,105.07916666666668,0.80738384,57.940838,277.83,1.0,0.20500001,1.5001236,65.342285,2.939931277990366
4789870,2018-09-30,51.87083333333334,105.12083333333334,6.1845546,55.183407,283.15,5.0,0.68600005,0.52605134,65.032104,2.692408398639392
4789869,2018-09-30,51.87083333333334,105.1125,3.6444612,55.263744,283.19,5.0,0.68600005,0.31175387,61.253246,2.178351503936837
4789868,2018-09-30,51.87083333333334,105.10416666666669,1.5468286,56.543224,283.19,5.0,0.68500006,0.5819587,65.48142,1.7017342797797221
4789867,2018-09-30,51.87083333333334,105.09583333333332,2.1877685,55.403282,283.27,5.0,0.68500006,0.63788325,58.114895,1.3042683244175814
4789866,2018-09-30,51.87083333333334,105.0875,8.419892,55.636864,283.3,5.0,0.68200004,0.6455381,66.751724,1.0774340813563477
4789864,2018-09-30,51.87083333333334,105.07083333333334,8.790042,54.015575,283.49,5.0,0.499,0.7462925,61.975826,1.429670240999927
4789863,2018-09-30,51.87083333333334,105.0625,3.8949447,54.33354,283.47,5.0,0.683,0.7633107,60.972897,1.8620691306143276
4789862,2018-09-30,51.87083333333334,105.05416666666666,1.5204865,55.58866,283.47,5.0,0.683,0.76119804,58.567837,2.3548201433933733
4789861,2018-09-30,51.87083333333334,105.04583333333332,5.952882,55.03632,283.57,5.0,0.37300003,0.73016953,61.626095,2.877079483162866
4789865,2018-09-30,51.87083333333334,105.07916666666668,8.690088,55.798744,283.4,5.0,0.683,0.6412761,67.01416,1.1292229978203898
4789997,2018-09-30,51.87916666666666,105.0875,9.663985,57.22555,283.3,5.0,0.68100005,0.6079284,67.4874,0.229706536814808
4789996,2018-09-30,51.87916666666666,105.07916666666668,1.0342101,55.51864,283.52,5.0,0.683,0.46279576,58.20207,0.4086860587389418
4789995,2018-09-30,51.87916666666666,105.07083333333334,4.3968315,54.405094,283.44,5.0,0.683,0.90953916,61.970238,0.9673128983050722
4789994,2018-09-30,51.87916666666666,105.0625,2.609882,53.982967,283.53,5.0,0.35300002,0.7566861,60.213306,1.5358303711188859
4789993,2018-09-30,51.87916666666666,105.05416666666666,2.9109359,53.92542,283.66,5.0,0.64900005,0.7029363,61.888084,2.106244604229774
4789992,2018-09-30,51.87916666666666,105.04583333333332,6.918379,54.041077,283.44,5.0,0.26900002,0.9539751,60.69394,2.677343539409844
4789730,2018-09-30,51.86250000000001,105.07916666666668,1.9976377,55.061672,283.41,5.0,0.499,0.5781836,60.911552,2.0249778073760956
4789729,2018-09-30,51.86250000000001,105.07083333333334,4.144932,52.886677,283.41,5.0,0.499,0.60660803,59.891502,2.2066920943562907
4789728,2018-09-30,51.86250000000001,105.0625,1.0813807,55.97011,283.43,5.0,0.683,0.5530403,58.46275,2.5086048297757206
4789727,2018-09-30,51.86250000000001,105.05416666666666,3.669176,53.480984,283.43,5.0,0.683,0.6769071,61.52119,2.8933302057956727
4789998,2018-09-30,51.87916666666666,105.09583333333332,7.1640325,54.046803,283.33,5.0,0.683,0.7964933,61.62344,0.7700108051605333
4789731,2018-09-30,51.86250000000001,105.0875,4.8912377,53.375313,283.28,5.0,0.688,0.5589389,60.69103,1.9965554250389816
4789732,2018-09-30,51.86250000000001,105.09583333333332,1.1635506,55.440166,283.22998,5.0,0.688,0.73517513,58.55605,2.1275773394752067
4789734,2018-09-30,51.86250000000001,105.1125,4.672724,53.89716,283.06,5.0,0.688,0.44626343,61.268295,2.751590233832054
4789733,2018-09-30,51.86250000000001,105.10416666666669,2.290349,54.26972,283.05,5.0,0.688,0.58014274,61.94748,2.391984620329116
4789999,2018-09-30,51.87916666666666,105.10416666666669,1.8016952,55.452908,283.22998,5.0,0.68100005,0.43491718,63.378983,1.3369663154216063
4790001,2018-09-30,51.87916666666666,105.12083333333334,1.6920499,55.285034,283.18,5.0,0.68600005,0.60697097,61.458675,2.4778691771195382
4790254,2018-09-30,51.89583333333334,105.1125,2.0646596,56.121674,283.25998,5.0,0.216,2.1403923,63.17907,2.563344671453684
4790253,2018-09-30,51.89583333333334,105.10416666666669,3.3331025,56.17043,282.97,5.0,0.216,2.3226914,63.680668,2.173119502305211
4790252,2018-09-30,51.89583333333334,105.09583333333332,6.485856,55.533394,,,,0.8505056,62.43482,1.8783846651072205
4790251,2018-09-30,51.89583333333334,105.0875,5.6959624,54.502106,283.99,4.0,0.18400002,0.946834,62.190643,1.7286924702671107
4790250,2018-09-30,51.89583333333334,105.07916666666668,5.5921755,56.134827,283.99,4.0,0.18400002,1.0157586,64.23609,1.7614183200773375
4790249,2018-09-30,51.89583333333334,105.07083333333334,9.427248,56.238476,283.28998,1.0,0.33,0.99502695,63.65302,1.9674804886592399
4790373,2018-09-30,51.90416666666667,105.09583333333332,0.71979284,61.147266,,,,8.182632,62.76371,2.7517159159638536
4790248,2018-09-30,51.89583333333334,105.0625,7.3659525,56.101887,283.5,5.0,0.18300001,1.1593411,64.26369,2.3007678221733268
4790121,2018-09-30,51.88749999999999,105.04583333333332,2.6899147,56.20927,283.83,5.0,0.284,1.1073364,59.34123,2.7885517141040266
4790122,2018-09-30,51.88749999999999,105.05416666666666,15.696572,52.446743,283.69998,5.0,0.46800002,1.0350009,62.338055,2.2460242552383254
4790000,2018-09-30,51.87916666666666,105.1125,6.8891563,53.63302,283.25,5.0,0.68100005,0.72879404,60.07205,1.9069483325253784
4790123,2018-09-30,51.88749999999999,105.0625,0.9220121,57.093533,283.38998,5.0,0.26900002,0.901657,59.252773,1.7226487270969955
4790125,2018-09-30,51.88749999999999,105.07916666666668,6.3037214,54.432518,283.44998,5.0,0.43800002,0.8331595,61.639076,0.8810075299171373
4790130,2018-09-30,51.88749999999999,105.12083333333334,1.7987453,56.218044,283.31,5.0,0.28500003,0.6870037,62.48417,2.597667897539244
4790129,2018-09-30,51.88749999999999,105.1125,1.6998372,56.719093,283.43,5.0,0.316,0.90392405,58.89266,2.0603297841787254
4790128,2018-09-30,51.88749999999999,105.10416666666669,6.3051624,54.393112,283.24,5.0,0.48000002,0.96203375,63.346622,1.5480079239708575
4790127,2018-09-30,51.88749999999999,105.09583333333332,1.1482526,56.763725,283.38998,5.0,0.354,0.6199084,58.629246,1.096351982442168
4790126,2018-09-30,51.88749999999999,105.0875,11.6699295,53.504456,283.38998,5.0,0.683,0.9681214,60.76897,0.8135946444120977
4789580,2018-09-30,51.85416666666666,105.0875,2.6250396,53.569275,283.22,5.0,0.64900005,0.474605,60.158234,2.920423460703847
4789579,2018-09-30,51.85416666666666,105.07916666666668,2.2173464,54.176804,283.25998,5.0,0.721,0.62082654,60.432346,2.939931277990366
4840719,2018-10-02,51.87083333333334,105.0625,1.2715942,55.61116,280.19,2.0,0.14500001,0.93860686,59.793858,1.8620691306143276
4840718,2018-10-02,51.87083333333334,105.05416666666666,0.6243839,56.95413,278.08,1.0,0.14500001,1.0998889,60.319687,2.3548201433933733
4840720,2018-10-02,51.87083333333334,105.07083333333334,0.5959263,57.756855,280.19,2.0,0.14500001,1.0171416,59.654,1.429670240999927
4840605,2018-10-02,51.86250000000001,105.05416666666666,0.9595362,55.708435,279.86,1.0,0.14500001,0.79595214,59.36633,2.8933302057956727
4840956,2018-10-02,51.88749999999999,105.09583333333332,0.7894763,56.471615,,,,1.5429626,61.182095,1.096351982442168
4841066,2018-10-02,51.89583333333334,105.0875,0.55964434,58.71949,280.50998,2.0,0.14500001,1.0687888,59.77338,1.7286924702671107
4841067,2018-10-02,51.89583333333334,105.09583333333332,1.1013143,55.585716,280.50998,2.0,0.14500001,1.0010228,59.457737,1.8783846651072205
4841068,2018-10-02,51.89583333333334,105.10416666666669,1.1086912,55.653603,280.06,1.0,0.14500001,1.3312968,60.066147,2.173119502305211
4840955,2018-10-02,51.88749999999999,105.0875,0.9677847,56.201153,280.8,2.0,0.14500001,0.96860325,59.428444,0.8135946444120977
4840954,2018-10-02,51.88749999999999,105.07916666666668,0.98808527,55.65547,280.22998,2.0,0.14500001,0.7276201,59.503704,0.8810075299171373
4840953,2018-10-02,51.88749999999999,105.07083333333334,1.5234075,56.48451,280.22998,2.0,0.14500001,1.1881847,59.138203,1.2428603038861428
4840952,2018-10-02,51.88749999999999,105.0625,0.98164356,57.347595,280.16998,2.0,0.14500001,0.85935116,59.15033,1.7226487270969955
4840835,2018-10-02,51.87916666666666,105.04583333333332,8.100631,56.78269,279.97,1.0,0.14500001,1.3061569,63.484936,2.677343539409844
4840836,2018-10-02,51.87916666666666,105.05416666666666,1.073061,55.90872,279.97,1.0,0.14500001,0.95826364,59.304237,2.106244604229774
4840837,2018-10-02,51.87916666666666,105.0625,15.946223,55.96167,280.19,2.0,0.14500001,0.7983718,62.69987,1.5358303711188859
4840838,2018-10-02,51.87916666666666,105.07083333333334,1.0832622,56.377235,280.63,2.0,0.14500001,0.5906378,63.369053,0.9673128983050722
4840839,2018-10-02,51.87916666666666,105.07916666666668,0.5694345,57.300537,280.16,2.0,0.14500001,0.9085267,60.738293,0.4086860587389418
4840840,2018-10-02,51.87916666666666,105.0875,1.0800861,56.250523,280.16,2.0,0.14500001,0.82611656,59.72518,0.229706536814808
4840950,2018-10-02,51.88749999999999,105.04583333333332,1.9131435,56.12045,282.11,1.0,0.14500001,1.9835663,59.34747,2.7885517141040266
